date,Instrument,Buy Time,Buy Price (Avg),Sell Price (Avg),Qty,Pt,Rs,Net P/L,Gross P/L,Day P&L,Broker,Note,Brokerage,Image Tags,Other Charges,Sell Time,Sequence,Tags,Thumbnail,Total Fees,Total Trades,TradeType,Video,audios,imageTags,tags,trade_date,videos,fill_count,marqueeBoxes,observation,overlays,csvlog,note,subImages,fabricData,tradeReview,groupNames,heroImage,tradeLogger,_placeholder,_placeholderLabel,tradeTags,tagPins,imagePins
2026-02-26,NIFTY2630225550CE,11:18:17,122.95,122.9,130,-0.05,-6.5,-83.41,-6.5,364,zerodha,,40,Panicyy,36.91,10:52:42,t6,[],,76.91,,sell,,{},{'/uploads/1a10e2e5-c0ce-45ef-b3fa-2ee1c8b4e4bc.png': ['Panicyy']},[],2026-02-26,{},,"{'/uploads/1a10e2e5-c0ce-45ef-b3fa-2ee1c8b4e4bc.png': [], '/uploads/29fcafcd-4834-40d6-8621-6f1deec26df9.png': [], '/uploads/2f7b7b1b-bff7-466b-86bd-9642f62d92ae.png': [], '/uploads/38cfdc96-8005-4edc-8ef0-2f2e1f4626df.png': [], '/uploads/71e34ae5-0394-400c-be54-61d10e4848ce.png': [], '/uploads/a10243be-2b31-4d26-a32c-50873a5bf77b.png': [], '/uploads/e0b573fd-877b-4f7c-9542-ae88cc61cd19.png': [{'rh': 0.18585526315789475, 'rw': 0.09748172217709179, 'rx': 0.30270896519088974, 'ry': 0.22345789473684205, 'tags': ['Premium', 'panic', 'Full View']}, {'rh': 0.25164473684210525, 'rw': 0.10398050365556459, 'rx': 0.1437121183319033, 'ry': 0.44723421052631573, 'tags': []}, {'rh': 0.10032894736842106, 'rw': 0.05605199025182779, 'rx': 0.19568440354422376, 'ry': 0.7697368421052632, 'tags': []}]}",,"{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381549/trading_journal/1a10e2e5-c0ce-45ef-b3fa-2ee1c8b4e4bc.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381831/trading_journal/c7b2a67d-37d6-462f-9976-4a987773724f.png', 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381575/trading_journal/2f7b7b1b-bff7-466b-86bd-9642f62d92ae.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381704/trading_journal/79c8fecd-c3fa-4058-b8a7-1ed822f7630b.png'}",,,,,,,,,,,,,
2026-02-05,NIFTY 10 FEB 25700 CALL,10:24:02,148.7,148,65,-0.7,-45.5,-110.63,-45.5,-45.5,dhan,,40,,25.13,10:27:30,t1,[],,65.13,,buy,,{},{},[],2026-02-05,{},2,,,,,,,,,,,,,,,,
2026-02-05,NIFTY 10 FEB 25650 PUT,10:57:41,143.85,134.45,130,-9.4,-1222,-1302.28,-1222,-1267.5,dhan,,40,,40.28,11:06:18,t2,[],,80.28,,buy,,{},{},[],2026-02-05,{},2,,,,,,,,,,,,,,,,
2026-02-05,NIFTY 10 FEB 25650 CALL,14:59:03,142.45,145.3,130,2.85,370.5,288.3,370.5,-897,dhan,,40,,42.2,15:06:29,t3,[],,82.2,,buy,,{},{},[],2026-02-05,{},2,,,,,,,,,,,,,,,,
2026-02-04,NIFTY 10 FEB 25700 PUT,10:15:04,131.15,146.05,130,14.9,1937,1831.72,1937,1937,dhan,,60,,45.28,10:48:33,t1,[],,105.28,,buy,,{},{},[],2026-02-04,{},3,,,,{},,,,,,,,,,,,
2026-02-04,NIFTY 10 FEB 25650 PUT,12:48:02,112.85,108,65,-4.85,-315.25,-375.66,-315.25,1621.75,dhan,,40,,20.41,13:09:07,t2,[],,60.41,,buy,,{},{},[],2026-02-04,{},2,,,,{'entry': {'confused': 34}},,,,,,,,,,,,
2026-02-03,NIFTY 10 FEB 25800 PUT,10:50:26,237.2,236.1,65,-1.1,-71.5,-147.3,-71.5,-71.5,dhan,,40,"Distracted, panic",35.8,10:54:07,t1,[],,75.8,,buy,,{},"{'/uploads/2ed0c11e-4431-41cb-8288-9058a3b7cd89.png': ['panic'], '/uploads/f7290fa5-8479-4551-ae3f-45c3c0a3ef98.png': ['Distracted']}",[],2026-02-03,{},2,"{'/uploads/2ed0c11e-4431-41cb-8288-9058a3b7cd89.png': [{'rh': 0.14498933901918976, 'rw': 0.06354916067146282, 'rx': 0.21822541966426856, 'ry': 0.34754797441364604, 'tags': []}], '/uploads/36231e0a-8344-4d09-9e3c-192ff2d63cc4.png': [{'rh': 0.15789473684210525, 'rw': 0.059123343527013254, 'rx': 0.4437314972501481, 'ry': 0.34687077962533713, 'tags': []}], '/uploads/731da900-ae77-4681-881a-c75c321378e2.png': [{'rh': 0.09618874773139746, 'rw': 0.06673407482305359, 'rx': 0.6226268045891985, 'ry': 0.40155716104466, 'tags': ['Palat Gaya']}], '/uploads/cd9dee16-dbb1-4386-8b52-3824b42c707c.png': [{'rh': 0.13611615245009073, 'rw': 0.04149797570850203, 'rx': 0.21052631578947367, 'ry': 0.35753176043557167, 'tags': ['RuleBased']}], '/uploads/d44ce0fd-445e-489e-8c6b-2619c8404ee0.png': [{'rh': 0.08348457350272233, 'rw': 0.12778904665314403, 'rx': 0.4716024340770791, 'ry': 0.6896551724137931, 'tags': ['Partial Exit']}], '/uploads/f7290fa5-8479-4551-ae3f-45c3c0a3ef98.png': [{'rh': 0.2190802052933481, 'rw': 0.09991276975006638, 'rx': 0.24442755825734547, 'ry': 0.2990492185172143, 'tags': ['Distracted']}, {'rh': 0.16228070175438597, 'rw': 0.09570552147239264, 'rx': 0.5730061349693252, 'ry': 0.5109649122807017, 'tags': ['sdadssdsd']}]}","hindi me isko satta bolte hain!!<div>stt tax</div><div>us trade deal done</div><div>4% ka gapup</div><div>kal pura din screen ke samne baithey, entry materialise nahi huii</div><div>tumhare paas dikhne ke liye kya hai!!</div><h1>jo mai bana raha wo mere liye hai na ki duniya ke liye!!!</h1><div>quick -ve cheez ke darwaaze khol deta</div><div>2 lot ur fir 1</div><div><br></div>","{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381574/trading_journal/2ed0c11e-4431-41cb-8288-9058a3b7cd89.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381680/trading_journal/6aa957ce-f463-4cde-89ae-d69db00ceb53.png', 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381593/trading_journal/36231e0a-8344-4d09-9e3c-192ff2d63cc4.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381793/trading_journal/b2fa38a0-0538-4b01-8a65-3e7223af611a.png', 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381695/trading_journal/731da900-ae77-4681-881a-c75c321378e2.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381780/trading_journal/a6c6e270-9279-47a2-a9fd-a32b81be45f9.png', 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381858/trading_journal/d44ce0fd-445e-489e-8c6b-2619c8404ee0.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381584/trading_journal/3191b6e6-af5e-4def-b1f5-74bea7524482.png', 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381905/trading_journal/f7290fa5-8479-4551-ae3f-45c3c0a3ef98.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381893/trading_journal/f1dacfb3-9bbe-4a47-9a09-c342babfd18d.png'}",,,,,,,,,,,,,
2026-02-03,NIFTY 10 FEB 25800 PUT,11:10:11,225,220.95,65,-4.05,-263.25,-337.3,-263.25,-334.75,dhan,,40,,34.05,11:13:16,t2,[],,74.05,,buy,,{},{},[],2026-02-03,{},2,,,,,,,,,,,,,,,,
2026-02-03,NIFTY 10 FEB 25800 CALL,11:27:02,228.2,247,130,18.8,2444,2314.52,2444,2109.25,dhan,,60,,69.48,11:38:18,t3,[],,129.48,,buy,,{},{},[],2026-02-03,{},3,,,,,,,,,,,,,,,,
2026-02-06,NIFTY 10 FEB 25500 PUT,10:45:07,108.8,98.2,130,-10.6,-1378,-1473.18,-1378,-1378,dhan,,60,,35.18,11:00:05,t1,[],,95.18,,buy,,{},{},[],2026-02-06,{},3,,,,,,,,,,,,,,,,
2026-02-06,NIFTY 10 FEB 25600 CALL,13:57:02,122.95,118.575,130,-4.375,-568.75,-668.5,-568.75,-1946.75,dhan,,60,,39.75,14:06:49,t2,[],,99.75,,buy,,{},{},[],2026-02-06,{},3,,,,,,,,,,,,,,,,
2026-02-09,NIFTY 17 FEB 25800 PUT,11:51:02,128,121.6,65,-6.4,-416,-478.1,-416,-416,dhan,,40,,22.1,12:15:22,t1,[],,62.1,,buy,,{},{},[],2026-02-09,{},2,,,,,,,,,,,,,,,,
2026-02-09,NIFTY 17 FEB 25800 PUT,12:45:38,130.9,131.05,65,0.15,9.75,-53.3,9.75,-406.25,dhan,,40,,23.05,12:48:12,t2,[],,63.05,,buy,,{},{},[],2026-02-09,{},2,,,,,,,,,,,,,,,,
2026-02-09,NIFTY 17 FEB 25850 PUT,12:48:03,152.55,145.486667,195,-7.063333,-1377.35,-1501.57,-1377.35,-1783.6,dhan,,60,,64.22,13:08:16,t3,[],,124.22,,buy,,{},{},[],2026-02-09,{},3,,,,,,,,,,,,,,,,
2026-02-09,NIFTY 17 FEB 25850 PUT,13:32:22,152.25,141.35,130,-10.9,-1417,-1522.64,-1417,-3200.6,dhan,,60,,45.64,14:48:41,t4,[],,105.64,,buy,,{},{},[],2026-02-09,{},3,,,,,,,,,,,,,,,,
2026-02-09,NIFTY 10 FEB 25850 CALL,15:17:02,76.8,77.4,195,0.6,117,41.76,117,-3083.6,dhan,,40,,35.24,15:17:14,t5,[],,75.24,,buy,,{},{},[],2026-02-09,{},2,,,,,,,,,,,,,,,,
2026-02-02,NIFTY 03 FEB 24850 PUT,14:00:08,68.2,62.975,130,-5.225,-679.25,-765.59,-679.25,-679.25,dhan,,60,,26.34,14:47:24,t1,[],,86.34,,buy,,{},{},[],2026-02-02,{},3,,,,,,,,,,,,,,,,
,,,,,,,,,,,zerodha,,,,,,,,,,,,,{},{},,,{},,,,,,,,,,,,,,,,,
2026-02-27,NIFTY2630225400PE,09:24:37,108.175,110.7,130,2.525,328.25,254.44,328.25,328.25,zerodha,"<font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">itni badi red candle, though PDC aur previous day support pe aa gaay tha&nbsp;</font></font><div><font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">himmat nahi ho rahi thi, kuch glat lag raha tha&nbsp;</font></font><div><font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">zone bhi nahi bana tha&nbsp;</font></font></div><div><font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">jaldbazi me trade liya tha</font></font></div></div>",40,,33.81,09:20:49,t1,"['panic', 'bina zone']",,73.81,,sell,,{},"{'/uploads/07436cf6-97c0-4cbc-9172-63d25702e72e.png': ['Panicyy', 'panic'], '/uploads/9bc945b2-17ce-4751-865d-70a2ee2550af.png': ['Panicyy'], '/uploads/a2efdab9-0f40-45eb-bb9f-2d63283edb10.png': ['Panicyy', 'panic']}","['panic', 'bina zone']",2026-02-27,{},,"{'/uploads/07436cf6-97c0-4cbc-9172-63d25702e72e.png': [{'rh': 0.26300368496993753, 'rw': 0.06982423820441729, 'rx': 0.06825354086469662, 'ry': 0.21391849880618344, 'tags': ['thumbnail']}, {'rh': 0.3289725147902638, 'rw': 0.050532628660977484, 'rx': 0.6783952043048904, 'ry': 0.2559399583134079, 'tags': ['panic']}], '/uploads/9bc945b2-17ce-4751-865d-70a2ee2550af.png': [{'rh': 0.0848, 'rw': 0.05298570227081581, 'rx': 0.5092574850011344, 'ry': 0.5620529945553538, 'tags': []}, {'rh': 0.0224, 'rw': 0.09083263246425567, 'rx': 0.248107653490328, 'ry': 0.5104, 'tags': []}, {'rh': 0.0998185117967332, 'rw': 0.13822688274547187, 'rx': 0.38322211630123926, 'ry': 0.14882032667876588, 'tags': []}, {'rh': 0.13236258156539432, 'rw': 0.08565200478278755, 'rx': 0.42314292068870596, 'ry': 0.7125043631609049, 'tags': []}], '/uploads/a2efdab9-0f40-45eb-bb9f-2d63283edb10.png': [{'rh': 0.24342105263157895, 'rw': 0.0786699107866991, 'rx': 0.2430915725037858, 'ry': 0.268035390199637, 'tags': ['dasd', 'Nifty']}, {'rh': 0.19056261343012704, 'rw': 0.06171735241502685, 'rx': 0.34615384615384615, 'ry': 0.3647912885662432, 'tags': ['time', 'bina zone']}, {'rh': 0.19782214156079855, 'rw': 0.06440071556350627, 'rx': 0.6431127012522362, 'ry': 0.6388384754990926, 'tags': ['thumbnail']}, {'rh': 0.2014519056261343, 'rw': 0.059033989266547404, 'rx': 0.4660107334525939, 'ry': 0.3793103448275862, 'tags': []}]}","<font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">aakhri me market paagal ho gayii!!!!</font></font><div><font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">gffgdasda</font></font></div>","{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381524/trading_journal/07436cf6-97c0-4cbc-9172-63d25702e72e.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381881/trading_journal/e9f84908-0771-4ce4-a5ba-40fff56edb10.png', 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381753/trading_journal/9bc945b2-17ce-4751-865d-70a2ee2550af.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381776/trading_journal/a41d047d-3ba3-43f4-979f-7f255b87e42a.png', 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381772/trading_journal/a2efdab9-0f40-45eb-bb9f-2d63283edb10.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381760/trading_journal/9e812081-30f9-4d82-bf59-ccef56f40d94.png'}",{},,,,,,,,,,,,
2026-02-27,NIFTY2630225350CE,09:37:00,118.7,126.2,130,7.5,975,897.73,975,1303.25,zerodha,"<font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">ye trade me aaj last day hai, profit me close karna yahi darr lag raha tha,&nbsp;</font></font><div><font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">aur ye continuation me liya tha though trade sahi tha, par himmat nahi ho rahi thi</font></font></div>",40,,37.27,09:33:34,t2,['bina zone'],,77.27,,sell,,{},{},['bina zone'],2026-02-27,{},,"{'/uploads/1a7f72f5-c8f3-4069-ab50-521a480fe4c3.png': [{'rh': 0.22203947368421054, 'rw': 0.06326034063260341, 'rx': 0.3480534866693284, 'ry': 0.19257134247094831, 'tags': ['Trade1', 'Full View']}, {'rh': 0.11019736842105263, 'rw': 0.030008110300081103, 'rx': 0.5403045954880829, 'ry': 0.40304094319690126, 'tags': ['rr', 'dsd', 'time']}], '/uploads/cd3b3906-7811-4ee5-b3d5-1c768b0e3665.png': [{'rh': 0.21217105263157895, 'rw': 0.06578947368421052, 'rx': 0.030510886677617515, 'ry': 0.2564977219167321, 'tags': []}, {'rh': 0.2016, 'rw': 0.07981927710843373, 'rx': 0.32981927710843384, 'ry': 0.312, 'tags': []}, {'rh': 0.0416, 'rw': 0.06626506024096386, 'rx': 0.907379518072289, 'ry': 0.3984, 'tags': []}, {'rh': 0.0784, 'rw': 0.030120481927710847, 'rx': 0.5843373493975904, 'ry': 0.6512, 'tags': []}, {'rh': 0.1712, 'rw': 0.1905120481927711, 'rx': 0.4743975903614457, 'ry': 0.2432, 'tags': []}, {'rh': 0.3408, 'rw': 0.09337349397590361, 'rx': 0.22439759036144577, 'ry': 0.5424, 'tags': []}]}",,"{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381551/trading_journal/1a7f72f5-c8f3-4069-ab50-521a480fe4c3.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381802/trading_journal/b87fb451-f2d2-4933-9e26-0dee74685fe9.png', 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381841/trading_journal/cd3b3906-7811-4ee5-b3d5-1c768b0e3665.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381817/trading_journal/c05807ee-abd1-4d89-bb8a-b948722e65dd.png'}",,,,,,,,,,,,,
2026-02-27,NIFTY2630225350PE,10:19:20,137.25,115.675,130,-21.575,-2804.75,-2881.15,-2804.75,-1501.5,zerodha,"<font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">bilkul vehmo guman me nahi tha ye trade itna galat ho jaye ga</font></font><div><font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">sl bhi nahi lagaya tha</font></font></div><div><font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">yahan pe breakout ka intezaar karna chaiye tha&nbsp;</font></font></div><div><br></div>",40,,36.4,10:11:24,t3,"['bina zone', 'panic']",,76.4,,sell,,{},{},"['bina zone', 'panic']",2026-02-27,{},,"{'/uploads/ad4ea4d8-7200-4a12-9c32-ceedd8fbe128.png': [{'rh': 0.4177631578947367, 'rw': 0.050283860502838604, 'rx': 0.5724756684809899, 'ry': 0.29769736842105265, 'tags': ['target']}, {'rh': 0.3568, 'rw': 0.15141955835962145, 'rx': 0.08832807570977919, 'ry': 0.2176, 'tags': []}]}",,{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381790/trading_journal/ad4ea4d8-7200-4a12-9c32-ceedd8fbe128.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381884/trading_journal/ebf5c689-78c7-4ccc-97ef-d8211c0fb4fd.png'},,,,,,,,,,,,,
2026-02-27,NIFTY2630225350PE,10:26:31,121.9,134.75,130,12.85,1670.5,1591.48,1670.5,169,zerodha,"<font dir=""auto"" style=""vertical-align: inherit;""><font dir=""auto"" style=""vertical-align: inherit;"">bahut hi zyada dar ke saaye me tha!!</font></font>",40,,39.02,10:23:13,t4,[],,79.02,,sell,,{},{},[],2026-02-27,{},,"{'/uploads/24cc1a4a-96d4-48eb-982f-4bcf31df541c.png': [{'rh': 0.06414473684210527, 'rw': 0.0479285134037368, 'rx': 0.40527010622497117, 'ry': 0.28618421052631576, 'tags': ['chotu', 'chintu']}, {'rh': 0.08881578947368421, 'rw': 0.06904955320877336, 'rx': 0.07545694619247723, 'ry': 0.42598684210526316, 'tags': []}, {'rh': 0.2631578947368421, 'rw': 0.07148659626320066, 'rx': 0.32727526565184384, 'ry': 0.4846869328493648, 'tags': ['Panicyy']}, {'rh': 0.1924342105263158, 'rw': 0.09179528838342811, 'rx': 0.5116010281818436, 'ry': 0.4470315789473685, 'tags': []}], '/uploads/49c7d21f-809d-4b53-9268-a1ed98eb3399.png': [], '/uploads/c6d50359-11f6-4318-88e6-aed1912603bd.png': [{'rh': 0.28289473684210525, 'rw': 0.048761609907120744, 'rx': 0.38956075851393185, 'ry': 0.2946763157894736, 'tags': ['dsd']}]}",,{'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381828/trading_journal/c6d50359-11f6-4318-88e6-aed1912603bd.png': 'https://res.cloudinary.com/duw7qd8zm/image/upload/v1773381578/trading_journal/309cf73f-b8fe-4801-97e1-fb981f09e184.png'},,,,,,,,,,,,,
2026-02-28,,,,,,,,,,0,zerodha,,,,,,t1,,,,,,,{},{},,2026-02-28,{},,,,,,,,,,,,,,,,,
2001-03-03,,,,,,,,,,0,zerodha,,,,,,t1,,,,,,,{},{},,2001-03-03,{},,,,,,,,,,,,,,,,,
